InsertCashTransaction;0;richy;100000;11/05/2015 8:45:18 PM
BuyTransaction;11251;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11252;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11253;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11254;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11255;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11256;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11257;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11258;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11259;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11260;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11261;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11262;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11263;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11264;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11265;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11266;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11267;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11268;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11269;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11270;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11271;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11272;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11273;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11274;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11275;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11276;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11277;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11278;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11279;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11280;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11281;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11282;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11283;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11284;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11285;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11286;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11287;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11288;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11289;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11290;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11291;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11292;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11293;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11294;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11295;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11296;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11297;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11298;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11299;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11300;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11301;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11302;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11303;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11304;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11305;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11306;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11307;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11308;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11309;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11310;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11311;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11312;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11313;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11314;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11315;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11316;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11317;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11318;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11319;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11320;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11321;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11322;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11323;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11324;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11325;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11326;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11327;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11328;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11329;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11330;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11331;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11332;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11333;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11334;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11335;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11336;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11337;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11338;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11339;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11340;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11341;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11342;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11343;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11344;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11345;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11346;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11347;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11348;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11349;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11350;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11351;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11352;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11353;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11354;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11355;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11356;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11357;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11358;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11359;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11360;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11361;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11362;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11363;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11364;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11365;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11366;me;31;150;12/05/2015 9:41:45 AM
BuyTransaction;11367;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11368;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11369;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11370;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11371;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11372;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11373;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11374;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11375;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11376;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11377;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11378;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11379;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11380;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11381;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11382;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11383;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11384;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11385;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11386;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11387;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11388;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11389;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11390;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11391;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11392;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11393;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11394;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11395;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11396;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11397;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11398;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11399;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11400;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11401;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11402;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11403;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11404;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11405;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11406;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11407;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11408;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11409;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11410;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11411;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11412;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11413;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11414;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11415;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11416;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11417;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11418;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11419;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11420;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11421;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11422;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11423;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11424;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11425;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11426;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11427;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11428;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11429;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11430;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11431;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11432;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11433;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11434;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11435;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11436;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11437;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11438;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11439;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11440;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11441;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11442;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11443;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11444;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11445;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11446;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11447;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11448;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11449;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11450;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11451;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11452;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11453;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11454;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11455;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11456;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11457;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11458;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11459;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11460;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11461;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11462;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11463;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11464;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11465;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11466;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11467;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11468;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11469;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11470;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11471;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11472;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11473;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11474;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11475;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11476;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11477;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11478;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11479;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11480;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11481;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11482;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11483;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11484;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11485;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11486;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11487;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11488;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11489;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11490;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11491;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11492;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11493;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11494;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11495;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11496;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11497;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11498;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11499;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11500;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11501;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11502;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11503;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11504;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11505;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11506;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11507;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11508;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11509;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11510;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11511;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11512;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11513;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11514;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11515;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11516;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11517;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11518;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11519;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11520;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11521;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11522;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11523;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11524;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11525;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11526;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11527;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11528;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11529;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11530;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11531;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11532;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11533;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11534;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11535;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11536;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11537;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11538;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11539;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11540;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11541;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11542;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11543;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11544;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11545;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11546;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11547;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11548;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11549;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11550;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11551;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11552;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11553;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11554;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11555;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11556;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11557;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11558;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11559;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11560;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11561;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11562;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11563;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11564;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11565;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11566;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11567;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11568;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11569;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11570;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11571;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11572;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11573;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11574;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11575;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11576;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11577;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11578;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11579;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11580;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11581;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11582;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11583;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11584;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11585;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11586;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11587;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11588;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11589;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11590;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11591;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11592;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11593;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11594;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11595;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11596;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11597;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11598;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11599;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11600;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11601;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11602;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11603;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11604;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11605;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11606;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11607;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11608;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11609;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11610;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11611;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11612;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11613;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11614;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11615;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11616;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11617;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11618;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11619;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11620;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11621;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11622;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11623;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11624;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11625;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11626;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11627;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11628;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11629;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11630;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11631;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11632;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11633;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11634;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11635;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11636;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11637;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11638;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11639;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11640;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11641;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11642;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11643;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11644;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11645;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11646;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11647;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11648;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11649;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11650;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11651;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11652;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11653;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11654;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11655;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11656;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11657;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11658;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11659;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11660;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11661;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11662;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11663;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11664;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11665;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11666;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11667;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11668;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11669;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11670;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11671;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11672;me;31;150;12/05/2015 9:41:46 AM
BuyTransaction;11673;me;31;150;12/05/2015 9:41:46 AM
